id,market_condition_id,outcome,entry_price,exit_price,shares,exit_value_usd,threshold,exited_at,final_outcome,final_price,counterfactual_pnl,outcome_filled_at
37,0xee1df75ed0ed2ec0d814cb25482411471001e3c8ece33f7d4d9049ecc8ea18cc,thundertalk gaming,0.11,0.32,434.42899002701705,139.01727680864545,1.5,2026-05-03T10:48:17.735157+00:00,LOST,0.0,-139.01727680864545,2026-05-03T15:45:24.949955+00:00
38,0xeb795a92b12b7f7e48c293505475517a7d81265ac340a1108e35b65f7c6ede93,tyloo,0.5363793639744311,0.7607679767801586,175.52043792317252,133.53032844237939,1.5,2026-05-03T11:18:45.257640+00:00,WON,1.0,41.99010948079314,2026-05-03T15:45:24.950489+00:00
39,0x30961d6cdb603a85f7db211e83d62c23d0d3186c0931e5c5285e5c9e6c7626d7,power rangers,0.58,0.999,27.18225810840629,27.155075850297884,1.5,2026-05-03T12:48:57.092255+00:00,WON,1.0,0.027182258108406316,2026-05-03T19:16:13.187338+00:00
40,0x9e2bd6cac70e4ab65ae701d7f1e0e392ea24631e43bc32891af870687dfeae23,ctbc flying oyster,0.4766265496428056,0.9904189054153907,198.13541900046903,196.23706481046435,1.5,2026-05-03T13:19:38.326498+00:00,WON,1.0,1.8983541900046919,2026-05-04T01:46:50.725920+00:00
41,0xa3e27f44fa9126734edd69ddc672b7e307249cecb8522c277a5c4bde2c298a3b,ninjas in pyjamas,0.16,0.25,589.7504826118846,147.43762065297116,1.5,2026-05-03T13:48:52.490041+00:00,LOST,0.0,-147.43762065297116,2026-05-03T19:16:13.187614+00:00
42,0x3231d0cdc79c0c91e63aa447b7a3609d1ebc74ab3940abf0f1d0d0cf7e36f465,ninjas in pyjamas,0.24,0.999,95.8540626279781,95.75820856535012,1.5,2026-05-03T13:48:53.348248+00:00,WON,1.0,0.09585406262797819,2026-05-03T19:16:13.187723+00:00
43,0x36cda93d9542e09b17048431654ea77b3c6bdf958d07da1922cc6227ee4cb4a6,dragon ranger gaming,0.5917240847248894,0.9989999999999999,157.0823234391565,156.92524111571734,1.5,2026-05-03T14:18:53.067515+00:00,WON,1.0,0.15708232343917408,2026-05-03T19:16:13.187879+00:00
44,0x6d1f6f5a3e9354d7d09e02222268c124aabe74880fe1e20cf4ef450bf2fd015a,lavked,0.5356130888268618,0.999,171.37342661583668,171.20205318922083,1.5,2026-05-03T14:18:53.703521+00:00,WON,1.0,0.17137342661583682,2026-05-03T19:16:13.187980+00:00
45,0x350938ac763a8367b9d4a2268e821acfbd1e93770185f3341f4305e73ca323c6,g2 esports,0.64,0.999,72.56985469581427,72.49728484111846,1.5,2026-05-03T17:46:01.570945+00:00,WON,1.0,0.07256985469581434,2026-05-04T01:46:50.726189+00:00
46,0xf856b6366ffa21c1bdd0ab6e87311547b3de78cf66b9adbb751ddde527b0a279,vitality,0.36000000000000004,0.999,320.92002409926755,320.59910407516827,1.5,2026-05-03T18:46:02.921104+00:00,WON,1.0,0.32092002409926784,2026-05-04T01:46:50.726447+00:00
47,0x351a5c6a0437b88fa7997b1232e8b52a30999eb3079a99f5a6481f502e71f1b6,natus vincere,0.13000000000000003,0.1574873302382228,259.43826947601895,40.85824042140284,1.5,2026-05-03T19:46:10.591334+00:00,LOST,0.0,-40.85824042140284,2026-05-04T01:46:50.726532+00:00
48,0xded958568c751bc4ce97086bbb5af34b0621d0c770a9ccfd14820a46a8e305fa,vitality,0.5067486260835682,0.8752159155386348,60.512992679906475,52.96193429032705,1.5,2026-05-03T20:16:05.111554+00:00,,,,
49,0xeb4b6896b259e8940de56aa9012a470f13f504f558d7b25baf764631c5c5539e,vitality,0.35345027673104756,0.9990000000000001,110.29473617983052,110.1844414436507,1.5,2026-05-03T20:16:05.892579+00:00,WON,1.0,0.11029473617981837,2026-05-04T01:46:50.726675+00:00
50,0xfa3f9647ea5702b91224cd490dccbcac33f7dde9995ca21ae5287cc0d8a1b0cb,yellow submarine,0.3309554269642519,0.9990000000000001,94.51511444343006,94.42059932898664,1.5,2026-05-03T21:16:04.225634+00:00,WON,1.0,0.09451511444341966,2026-05-04T01:46:50.726925+00:00
51,0x7805ddd8d1179cfceeec38d527ee9a94c4645343ec2064687d414247c8056778,lyon,0.6476792773717411,0.9990000000000001,150.8150934274229,150.6642783339955,1.5,2026-05-03T22:16:22.655255+00:00,WON,1.0,0.1508150934274063,2026-05-04T01:46:50.727098+00:00
52,0x7333de76ed3553e1045a667fd23a7697dfbd7b554fd1246ba28cd5cf2de2c45e,bounty hunters esports,0.37000000000000005,0.65,260.03741166541533,169.02431758251998,1.5,2026-05-03T22:16:23.582909+00:00,LOST,0.0,-169.02431758251998,2026-05-04T03:16:25.208050+00:00
53,0x7333de76ed3553e1045a667fd23a7697dfbd7b554fd1246ba28cd5cf2de2c45e,imperial,0.49849967772138215,0.999,117.38801463938202,117.27062662474263,1.5,2026-05-04T01:46:51.774536+00:00,WON,1.0,0.11738801463938213,2026-05-04T03:16:25.208247+00:00
54,0x1cb2d38f96a4d81a5b5002ed9400a9a71426584b57a99612348103981007cb02,voca,0.40011898230422205,0.603626841174185,232.76954568988944,140.50594558633807,1.5,2026-05-04T02:16:10.768122+00:00,WON,1.0,92.26360010355135,2026-05-04T07:16:23.140168+00:00
55,0xee5672da36fdd771891a6a8432a78252db9b1c173cc0c52e5ce2a4c7e8a0b7c5,dn soopers,0.6485753675488563,0.999,175.48385887131164,175.30837501244034,1.5,2026-05-04T08:46:37.197264+00:00,WON,1.0,0.1754838588713118,2026-05-04T15:17:12.221893+00:00
56,0x613fec3344674424c3cd6ac4eb8bbb943d26e7085430bbad7629bd2249457b42,dn soopers,0.36,0.5590893948035079,320.1533284566879,178.99433065117836,1.5,2026-05-04T09:16:36.337619+00:00,WON,1.0,141.15899780550956,2026-05-04T15:17:12.222048+00:00
57,0x2db3e855f81b1c8fa5c8e5df0bd23a0ffe913de15d9ef27586470e5d755ab23d,zero tenacity,0.296002724840791,0.38846454669472685,303.6305246313506,117.94969411359972,1.5,2026-05-04T10:16:36.381039+00:00,WON,1.0,185.6808305177509,2026-05-04T19:17:51.935760+00:00
58,0x8dd8356c580daabce9ef6488ef76e8b0a1c5ca43b385a39e34874df97a56dfd5,t1,0.57,0.999,199.2345144807163,199.0352799662356,1.5,2026-05-04T13:46:50.971672+00:00,,,,
59,0x5a0ce531784fd53c0a0962075733ae2b97d6bd327841490fdb53474e259aa2bb,mouz nxt,0.53,0.9989999999999999,85.64962087134492,85.56397125047357,1.5,2026-05-04T14:47:01.021570+00:00,WON,1.0,0.08564962087135451,2026-05-04T19:17:51.936030+00:00
60,0x8e25f146009bd146fad1c57129358d90de479fc81d663014f7b6df9549e119cf,fnatic,0.39,0.999,115.4658590034974,115.3503931444939,1.5,2026-05-04T15:47:09.520601+00:00,WON,1.0,0.1154658590034975,2026-05-05T02:15:14.203552+00:00
61,0xeb368e6d55fb73a66ec16f8d3a6078e904a2f50d9c924a8a206ce2d45d76e092,1win,0.39126761992646764,0.58,229.03263293153586,132.8389271002908,1.5,2026-05-04T16:47:11.373184+00:00,LOST,0.0,-132.8389271002908,2026-05-05T02:15:14.203767+00:00
62,0x33328f6a5c85e959d2f6185a5d0b41081e91167f9729bd15dc6b434940a02d75,1win,0.1759225826637965,0.999,255.42606643083286,255.17064036440203,1.5,2026-05-04T16:47:11.733278+00:00,WON,1.0,0.2554260664308331,2026-05-05T02:15:14.203821+00:00
63,0xd4bafff95ab42ce705a72f72140456ffe6c20a990d1923baa2e2154b9eaefc28,shifters,0.23,0.35881761267397533,392.7593701435108,140.92897955022877,1.5,2026-05-04T18:17:20.230809+00:00,LOST,0.0,-140.92897955022877,2026-05-05T02:15:14.203872+00:00
64,0x9854fbc8384d3e62e181e52a4fed74f8b818fcf1c654127276d8b7dcedd904fe,joblife,0.4060397477332246,0.999,229.78334174175225,229.5535584000105,1.5,2026-05-04T18:47:27.929654+00:00,WON,1.0,0.22978334174175247,2026-05-05T02:15:14.203924+00:00
65,0xd4bafff95ab42ce705a72f72140456ffe6c20a990d1923baa2e2154b9eaefc28,movistar koi,0.5,0.9280737961467749,468.8872410423976,435.1619617590058,1.5,2026-05-04T20:17:30.562581+00:00,WON,1.0,33.72527928339179,2026-05-05T02:15:14.204060+00:00
66,0x027db304f8ac369436cc26be0cbc0c9f5e575cb062d23e5d9c740856afecc394,division one,0.42,0.999,225.29044694942363,225.0651565024742,1.5,2026-05-04T22:44:37.217826+00:00,WON,1.0,0.22529044694942382,2026-05-05T02:15:14.204218+00:00
67,0x22bd4699a695c3b90d18cae7968e394aa19e1c7f93f15d46d05ef3fd9d4bd8f6,nongshim esports academy,0.61,0.999,49.12618539661054,49.07705921121393,1.5,2026-05-05T10:15:31.603621+00:00,WON,1.0,0.04912618539661058,2026-05-05T15:17:31.370917+00:00
68,0x1a5995c556f73816dd36083516495dc7f945877637276e807485ade85ac48b9d,hanjin brion challengers,0.57,0.9990000000000001,155.62322289373543,155.4675996708417,1.5,2026-05-05T12:15:51.380901+00:00,WON,1.0,0.1556232228937183,2026-05-05T19:16:51.692632+00:00
69,0xc3138e8eb19f6210b3b98eb56d0833c1ba3672bdb78df6670977d966534385cb,team nemesis,0.29163457012157157,0.5705805858049954,320.3660826696782,182.79466712171654,1.5,2026-05-05T13:46:05.785036+00:00,LOST,0.0,-182.79466712171654,2026-05-05T19:16:51.692759+00:00
70,0x4e4705691906d8d2fa39c1d4274a7c6fb3a93b758f25a341ce82c32213fa2188,rebels gaming,0.3985559251568146,0.6561941555114952,450.9461563387771,295.9082322398785,1.5,2026-05-05T13:46:06.516207+00:00,WON,1.0,155.03792409889857,2026-05-05T19:16:51.692916+00:00
71,0xc3138e8eb19f6210b3b98eb56d0833c1ba3672bdb78df6670977d966534385cb,rekonix,0.49,0.95,61.97337897893368,58.87471002998699,1.5,2026-05-05T15:46:17.352624+00:00,WON,1.0,3.098668948946687,2026-05-05T19:16:51.693053+00:00
72,0x3c9aa6de0ea29c69f6b63bc04bc74500afb64eaa6230d778637620d81ac86e88,1win,0.46,0.7115122716346549,197.31904848435883,140.39492442389476,1.5,2026-05-05T17:16:18.041283+00:00,WON,1.0,56.92412406046407,2026-05-06T02:17:28.309984+00:00
73,0x69e085422eb5e7ba4801df5f3605dee2a0e492abf560ae86707071b5bba2df19,isurus,0.30983112709630434,0.500916766950168,289.05928595205376,144.79464297602686,1.5,2026-05-05T18:16:36.481944+00:00,LOST,0.0,-144.79464297602686,2026-05-06T02:17:28.310112+00:00
74,0xcc492ed65637f12666c84ed3de2c61295e6b7d191b0bd4851c9a45a6f0e161ab,big,0.5285107574328259,0.88,167.87057092679538,147.72610241557993,1.5,2026-05-05T19:16:53.027586+00:00,WON,1.0,20.144468511215447,2026-05-06T02:17:28.310325+00:00
75,0x2d808ed2c61eedc27a956119645d9c76a223c541e594574256b5ad1fb63ceddd,lodis,0.4356565002294221,0.7435375431054325,202.88762729019862,150.854567921845,1.5,2026-05-05T19:46:32.833734+00:00,LOST,0.0,-150.854567921845,2026-05-06T02:17:28.310493+00:00
76,0x7890025f8d91a97a5e89e92569531d80f6746e1eac77cdf73b118c4eeb317b21,pain academy,0.3131986753624895,0.6131574284227972,278.5494656505515,170.79467404683643,1.5,2026-05-05T21:16:51.652581+00:00,WON,1.0,107.75479160371506,2026-05-06T02:17:28.310548+00:00
77,0x2727a5ca3caa396ae92b0f8224447c66b5d90eb99f39e04d56ca1aaa33a8a83c,vivo keyd stars academy,0.6125634146478652,0.9989999999999999,148.70118271316872,148.55248153045554,1.5,2026-05-06T02:17:29.105460+00:00,WON,1.0,0.14870118271318536,2026-05-06T07:17:29.303086+00:00
78,0x1ce6eae1e42e8fe60504634637ff1339e9d2484d8cc0e8e236822869a2aa013f,walczaki,0.48999999999999994,0.7343650166225716,182.358984816664,133.91805891616474,1.5,2026-05-06T11:47:57.110056+00:00,WON,1.0,48.44092590049926,2026-05-06T19:19:02.780965+00:00
79,0x60c0ddae8744d25eca73c877309e5dc31db61beeb5593c35a65a48a0d0036761,yellow submarine,0.36203248024901646,0.82,77.62896712127687,63.655753039447035,1.5,2026-05-06T11:47:57.736858+00:00,WON,1.0,13.973214081829841,2026-05-06T15:18:34.700835+00:00
81,0x7e65fc4e5d8b99a182b56e1913583fcd77488174191c422059238d708ffbe0be,jd gaming,0.54,0.9990000000000001,162.04707501601538,161.88502794099938,1.5,2026-05-06T14:18:08.647663+00:00,WON,1.0,0.16204707501599755,2026-05-06T19:19:02.781201+00:00
82,0x8daa513344f663b69dfe0b77c0ea15515b7a1cb3f8bfe1c4d66a591d5a816f5f,aab esport,0.5784739962261093,0.9250000000000002,144.02216349783873,133.22050123550085,1.5,2026-05-06T16:48:31.022200+00:00,WON,1.0,10.801662262337883,2026-05-07T09:04:10.431677+00:00
83,0x91e2fe45abddd7be9ed0ed63785bbf80f26f8a1061f264888c1dbbc884bb880a,lavked,0.43,0.75,190.21285769538358,142.65964327153767,1.5,2026-05-06T16:48:31.529856+00:00,WON,1.0,47.553214423845894,2026-05-07T09:04:10.431983+00:00
84,0xf4f4ec928f648c03e20acb5d36228964854eb543613c24776769b8fde99584cb,falke esports,0.4603352741530833,0.999,56.89375019562853,56.8368564454329,1.5,2026-05-06T16:48:32.065763+00:00,WON,1.0,0.056893750195628576,2026-05-07T09:04:10.432162+00:00
85,0x3adcca0a0f2861a58bc7a43cbd2e66ff8adea210d16ee463e5df3fef4098b946,mouz,0.3954368024016893,0.5574309735202775,231.71422190902882,129.16468429724355,1.5,2026-05-06T17:18:23.713112+00:00,LOST,0.0,-129.16468429724355,2026-05-07T09:04:10.432655+00:00
86,0xb39131c8e5b433e6005b3950e81f0a46a8f2a4b75a365790f625ccd0fe9d4bf4,mouz,0.43000000000000005,0.7697581369063872,92.74774185905459,71.3933289757004,1.5,2026-05-06T17:18:24.609142+00:00,WON,1.0,21.35441288335419,2026-05-07T09:04:10.432763+00:00
87,0x983da9500e19ebbe23d3cd677787c505ce9c94d341c4e02c00ddffd1df5de02b,barcząca esports,0.35436727377321364,0.999,454.48685004890507,454.03236319885616,1.5,2026-05-06T19:48:54.496449+00:00,WON,1.0,0.4544868500489055,2026-05-07T09:04:10.433064+00:00
88,0x248a6d20dbb39bb9e3aef232e2cb15a9ec1beec55bbc46e28a1cee45107cd9a1,the last resort,0.5035867203318929,0.8523134969627657,155.92646068016418,132.89822697133792,1.5,2026-05-06T19:48:54.886909+00:00,LOST,0.0,-132.89822697133792,2026-05-07T09:04:10.433257+00:00
89,0xc63e3741f03ce8d48eebaa28954ccb89b78313e4c6b1cf25edf9de7c3868d5ec,tnc,0.6521429240733471,0.999,60.50596996108096,60.44546399111988,1.5,2026-05-06T20:48:58.946380+00:00,WON,1.0,0.06050596996108101,2026-05-07T09:04:10.433459+00:00
90,0x1ee5fcc5b618a20d91d8b174fe71abb775c659a91f11cebe62aa6dde14fc9670,isurus,0.43999999999999995,0.6840221953194285,87.0171566033563,59.521666490282286,1.5,2026-05-06T20:48:59.317699+00:00,WON,1.0,27.495490113074016,2026-05-07T09:04:10.433541+00:00
91,0xf8294a9de949a5ec202c2716210e930bea46096e49094cf8edf694b15a1ca60c,global esports,0.48,0.8599999999999999,177.42555243740665,152.5859750961697,1.5,2026-05-07T10:03:52.017055+00:00,WON,1.0,24.839577341236954,2026-05-07T15:59:01.661678+00:00
92,0xbedefea59dabf3571414d09939a249bb450d78fb74aaa994f5ed2f444671c199,kt rolster,0.5,0.999,161.94722704184957,161.78527981480772,1.5,2026-05-07T10:03:52.535033+00:00,WON,1.0,0.16194722704184972,2026-05-07T15:59:01.661935+00:00
93,0xc6f11b3f3b34e9cf459ad831faa88ce7b7d8aaf4e19dd0ed42aeaf9a4772b007,kt rolster,0.47,0.999,59.93115440601164,59.871223251605635,1.5,2026-05-07T10:03:53.057094+00:00,WON,1.0,0.0599311544060117,2026-05-07T15:59:01.662000+00:00
94,0x27f32d66feb6c4c7959d28ad7906a031978af55e4fa284c38ee7d70cb12a3db4,team we,0.31,0.63,89.20660600003332,56.20016178002099,1.5,2026-05-07T10:33:43.728639+00:00,WON,1.0,33.00644422001233,2026-05-07T15:59:01.662057+00:00
95,0x8f445e203b0627517fe04ec4ae57b012637087a0cdf739254e4c9c9d60e2f2cb,weibo gaming,0.66,0.99,63.165938465076124,62.534279080425364,1.5,2026-05-07T12:04:32.294366+00:00,WON,1.0,0.6316593846507618,2026-05-08T02:02:21.674679+00:00
96,0xc1da517d0af77defda03fe8d30ee5a9bc5cfec7d98635b68523503a3f6bee5ba,ninjas in pyjamas,0.2888111199155341,0.4666648617535156,294.3947035307985,137.3836636241673,1.5,2026-05-07T13:06:17.563791+00:00,WON,1.0,157.0110399066312,2026-05-08T02:02:21.674893+00:00
97,0xc2848ae7299b4a2cdee9a7407a4ad497dc1666853801ab415b371c5e080c5220,modus,0.6,0.9990000000000001,142.58009336655655,142.43751327319,1.5,2026-05-07T14:36:44.348968+00:00,WON,1.0,0.14258009336654084,2026-05-08T02:02:21.674986+00:00
98,0x0207ae0a82d447754d59f1e7b52b4cd63b7848679b8fc6e6b0ea031867bccee7,eternal fire,0.36,0.7255676210959314,233.42105678665217,169.36276088638954,1.5,2026-05-07T16:59:28.961825+00:00,WON,1.0,64.05829590026264,2026-05-08T02:02:21.675076+00:00
99,0x7b0a6796d623645f4364a09632068686bd7f9fcda1d3668511e2973b8e5c2f93,l1ga team,0.44,0.99,187.11509790873487,185.2439469296475,1.5,2026-05-07T17:29:47.851408+00:00,WON,1.0,1.8711509790873504,2026-05-08T02:02:21.675157+00:00
100,0x21b9d1cbb7ca08bd397243120a1b4e5c66750f7ee73031a5e919611de5804ad9,l1ga team,0.3914734229331704,0.999,107.54608711241653,107.43854102530412,1.5,2026-05-07T20:07:35.527341+00:00,WON,1.0,0.10754608711241663,2026-05-08T02:02:21.675230+00:00
101,0x8fd297c58296bd4eb5d7e892fe98a0d0d713ae9f5578fff3cc7fa0a5b47edb79,ccg esports,0.5,0.999,163.36562006256995,163.20225444250738,1.5,2026-05-08T02:02:22.531129+00:00,WON,1.0,0.16336562006257008,2026-05-08T15:37:03.666394+00:00
102,0x67926586bd4c80cab1c658af06b72030f39abc172e3490875edcb81515194b29,hanjin brion challengers,0.28,0.470052074439657,299.2209119338699,140.64941037024147,1.5,2026-05-08T05:32:43.846606+00:00,LOST,0.0,-140.64941037024147,2026-05-08T11:34:55.975361+00:00
103,0xff7b628c6c91a7d40b04ab6590099338922d193bad1d4fe888102cc95fdd0429,hanjin brion challengers,0.32,0.9457169175684547,83.96132955433491,79.4036497810748,1.5,2026-05-08T05:32:44.418449+00:00,WON,1.0,4.557679773260106,2026-05-08T11:34:55.975725+00:00
104,0x761cc6f73691d896b7c8d5534dadeaded7aa9077175e659ace9be0c2a22db560,ex-ruby,0.45,0.718122319000437,178.52044470575032,128.1995157410827,1.5,2026-05-08T09:03:43.729661+00:00,,,,
105,0xefb2550109bcfcba87a15efc9a13afb96441cd36eed0557d4c98d315bb0c392d,global esports,0.2527988155319675,0.4139933841140907,305.5052970474839,126.47717178946839,1.5,2026-05-08T09:03:44.426238+00:00,WON,1.0,179.02812525801554,2026-05-08T15:37:03.666913+00:00
106,0xfa4d597ec4558a64c072fc01e0fed97e599ab14274b2913fc87524c56664da62,ultra prime,0.23,0.34061941983024874,355.1710637221194,120.97816166552062,1.5,2026-05-08T11:34:56.553483+00:00,LOST,0.0,-120.97816166552062,2026-05-08T19:07:07.488601+00:00
107,0x99d9f6fbecb440bb89ef9773a37a9a6f6c26af2e95763180a26ee972fdb41fac,ultra prime,0.51,0.999,76.0975241229144,76.02142659879148,1.5,2026-05-08T11:34:57.512736+00:00,WON,1.0,0.07609752412291446,2026-05-08T19:07:07.489011+00:00
108,0x19b709301f3ea93163844d986cf1bb0241f63d283ec701b08a4ffd7646b23d1b,walczaki,0.4959822127705529,0.9990000000000001,159.29166067065574,159.1323690099851,1.5,2026-05-08T11:34:58.211089+00:00,WON,1.0,0.1592916606706382,2026-05-08T15:37:03.667057+00:00
109,0xc388e999f5ffe36d9438750d44c3a5acc27e8d1b5419e25c4fd35e39e7b89255,bilibili gaming,0.47,0.96,82.86672635957918,79.552057305196,1.5,2026-05-08T13:04:48.456956+00:00,WON,1.0,3.31466905438317,2026-05-08T19:07:07.489160+00:00
110,0xa6c45107a37533f9045bae7d35fe4ba4403a8c672e94b7f3e2c0613a03eabd5d,dragon ranger gaming,0.4968733058476511,0.99,153.51677414287835,151.98160640144957,1.5,2026-05-08T14:05:27.915609+00:00,WON,1.0,1.5351677414287848,2026-05-08T19:07:07.489282+00:00
111,0x9ad15fe1bb55e003d1f0eab756a1950e81e64878624bfadd6be9cb9e5e3eed1a,1win,0.2910747958469232,0.5848738527211025,134.45070604758357,78.63670244712263,1.5,2026-05-08T16:06:10.285247+00:00,WON,1.0,55.814003600460936,2026-05-08T19:07:07.489533+00:00
112,0xb85782fbeae0f718c1ce21fa3eab1067ed64382b4f58aef3d7034a3cb3ea5b44,1win,0.21,0.32,121.59339460912555,38.909886274920176,1.5,2026-05-08T16:06:11.013292+00:00,WON,1.0,82.68350833420537,2026-05-09T02:38:31.468832+00:00
113,0x06f66656ecb5a21ca2ffca3fd9d36c24cd73f1bbbbfe4aa5fc29f6618aaf8cd1,largadosypelados,0.09561538105985369,0.24157553126690387,735.2209116407122,177.61138232814244,1.5,2026-05-08T19:07:08.516138+00:00,WON,1.0,557.6095293125697,2026-05-09T02:38:31.469135+00:00
114,0xd5d1cc72f13b30d794d10d29e08e6ffe21d0ace8bb322ce6ef5988b5a1d7a7c7,l1ga team,0.12689108187316225,0.42604567836499607,347.35556098366163,147.98933561313788,1.5,2026-05-08T21:07:37.278740+00:00,LOST,0.0,-147.98933561313788,2026-05-09T02:38:31.469282+00:00
115,0xab80636237f7776577dcd5a0d7ecc8d04f6562664b3d88998419d8ef1525ce49,magic,0.26,0.4,283.5017752714136,113.40071010856543,1.5,2026-05-09T07:08:44.940774+00:00,,,,
116,0x4ddeaefb76dc46aec4aebfd61a85e57e8cdc9f6c7fd4cf93ecbf415f6507f436,themongolz,0.37,0.9,54.80528094452026,49.324752850068236,1.5,2026-05-09T07:39:00.872467+00:00,WON,1.0,5.480528094452025,2026-05-09T11:15:25.339879+00:00
117,0xcbcf151a0c5326f5d99d56f26b6e9a7d129806a9d3a18fbd2dbf53b5702e8b59,bnk fearx,0.34,0.6,256.4285148705186,153.85710892231114,1.5,2026-05-09T08:39:06.737910+00:00,,,,
118,0x5ca4a5b831d13ffa84d05afc841d3c8165c4d53e315a55aa9e2d529181b7ad5b,themongolz,0.45999999999999996,0.6907994834094309,70.6706347292499,48.81923796318242,1.5,2026-05-09T08:39:07.941493+00:00,,,,
119,0x3f3b26f4fe7986294fef8d73edab39e30b440f8035dbc565298ae506e66c05b1,bnk fearx,0.58,0.999,35.49717782184393,35.46168064402208,1.5,2026-05-09T08:39:08.473321+00:00,,,,
120,0x4252aa345e99087060be9775b73a9862b79d6241d90b1b438360fe2f602f1cec,bnk fearx,0.3,0.9900000000000001,51.53937996212245,51.02398616250123,1.5,2026-05-09T08:39:09.184780+00:00,,,,
121,0x5092e5e5115486fe3df9dd962c82c70fdb738991cbcbc29c44d8d4624d429930,over,0.41918553016899074,0.9990000000000001,180.313971047254,180.13365707620676,1.5,2026-05-09T09:09:19.371970+00:00,,,,
122,0x78ec53d5ea4a64bac2b96d3067b0762eadf5df01f78bf9d4205b22e8f03053f3,gentle mates,0.5350265246108493,0.999,69.93032497710547,69.86039465212836,1.5,2026-05-09T09:09:20.075390+00:00,,,,
123,0xb7b1bb58ef929236f63475feeb133fcb07b2c71dad64f006b0bace09a4f3f765,gentle mates,0.23,0.4,151.29444207261463,60.51777682904586,1.5,2026-05-09T09:09:20.582794+00:00,,,,
124,0xa173fb06b14fb302d612cb4e0e06cf9bf5ede0604cce8104dfd3d62e9cebaaef,gentle mates,0.33,0.999,46.736846829288304,46.69010998245901,1.5,2026-05-09T09:09:21.811195+00:00,,,,
125,0x52b51f0e94ba8cbdbaccce2b59cb7a65e4f69bd71c74bda5d3ad0ccf5bc12005,bnk fearx,0.39,0.999,52.614705793710876,52.56209108791717,1.5,2026-05-09T09:39:30.720639+00:00,,,,
126,0xc86ebc575bc955c02aebde94e03c975ecfbfe16f15b388b4ec5b5293f8698a55,hanjin brion,0.43,0.7,161.13592334363418,112.79514634054391,1.5,2026-05-09T11:15:35.631836+00:00,,,,
127,0x566c2c44800b27b653472b21215d7e268fe0c750c73a6eb275f000b017d3d778,under,0.57,0.941,115.2170546711145,108.41924844551873,1.5,2026-05-09T13:45:37.055653+00:00,,,,
128,0x0da0a4c8dd1142295899bdf5f15ec1a8bb2fb47ff466b5b48432909b27caf131,bounty hunters esports,0.41,0.6536020912507879,149.8740129303215,97.95796827540576,1.5,2026-05-09T13:45:41.440092+00:00,,,,
129,0x21d2bfa3d3143b175b3eb604b6085d9c3c2be2a2ceeaaaa6837e06c0f9d7c3df,drx,0.38,0.94,178.10498844909807,167.41868914215218,1.5,2026-05-09T13:45:43.378767+00:00,,,,
